item_id,cat_id,dept_id,store_id,state_id,date,sell_price,forecast_sales,Recommendation
HOUSEHOLD_2_037,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,11.84,0.8828294800923331,Reduce Stock
HOUSEHOLD_1_150,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,12.48,0.3710783537124223,Reduce Stock
FOODS_3_669,FOODS,FOODS_3,CA_1,CA,2016-05-22,0.75,4.191511556683431,Maintain Stock
FOODS_3_288,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.5,17.977817050783983,Increase Stock
HOUSEHOLD_1_245,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.67,1.009817057940529,Reduce Stock
FOODS_3_701,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.802138094230221,Reduce Stock
HOUSEHOLD_2_421,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.1177235177701507,Reduce Stock
FOODS_3_105,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,1.125571125799424,Reduce Stock
HOUSEHOLD_1_335,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,8.96,0.5173137620525734,Reduce Stock
HOUSEHOLD_1_534,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.97,0.9653822352649432,Reduce Stock
FOODS_2_307,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,3.120132045731756,Maintain Stock
HOUSEHOLD_1_076,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.88,0.995877511807171,Reduce Stock
FOODS_3_360,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.24,0.3710866034637839,Reduce Stock
FOODS_3_484,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.4911817158627252,Reduce Stock
HOBBIES_2_099,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.3055318892880961,Reduce Stock
HOUSEHOLD_2_229,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.78,0.5472544843832774,Reduce Stock
FOODS_2_071,FOODS,FOODS_2,CA_1,CA,2016-05-22,4.48,0.7045866211451339,Reduce Stock
HOBBIES_1_307,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.97,0.610733781272874,Reduce Stock
HOUSEHOLD_1_289,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.22,0.929698435627785,Reduce Stock
FOODS_3_010,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.84,1.1038108609550716,Reduce Stock
HOUSEHOLD_2_471,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.48,0.1177235177701507,Reduce Stock
FOODS_1_046,FOODS,FOODS_1,CA_1,CA,2016-05-22,0.98,9.874825313216578,Increase Stock
HOUSEHOLD_1_386,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.96,1.8156851520871629,Reduce Stock
FOODS_3_055,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.1038108609550716,Reduce Stock
HOBBIES_2_149,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.2557965899639621,Reduce Stock
HOBBIES_2_009,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,5.97,0.5133771557997102,Reduce Stock
FOODS_3_574,FOODS,FOODS_3,CA_1,CA,2016-05-22,5.98,1.1768234934443182,Reduce Stock
FOODS_3_434,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,3.426492874893304,Maintain Stock
FOODS_3_775,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.78,1.5531999984194076,Reduce Stock
HOBBIES_1_234,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.3,5.236742550247273,Increase Stock
FOODS_3_151,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,2.0607479830779245,Maintain Stock
FOODS_2_338,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.97,2.532015036431174,Maintain Stock
HOUSEHOLD_1_503,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.28,1.2321454175385378,Reduce Stock
FOODS_3_106,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,7.721275915226683,Increase Stock
FOODS_2_211,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.28,1.058133226598603,Reduce Stock
HOUSEHOLD_2_377,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,0.5133771557997102,Reduce Stock
FOODS_1_141,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.54,0.7309383514022352,Reduce Stock
HOBBIES_1_044,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.48,1.2278805761763647,Reduce Stock
HOBBIES_1_135,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,20.38,0.3683699811978648,Reduce Stock
FOODS_3_433,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,2.4299001021435007,Maintain Stock
HOUSEHOLD_1_077,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,6.42,1.1458078556331246,Reduce Stock
FOODS_3_359,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.78,0.4939486577893903,Reduce Stock
FOODS_3_626,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,0.5734030300758487,Reduce Stock
HOBBIES_1_381,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.7,3.0794348519167984,Maintain Stock
FOODS_2_124,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.98,1.0549902733551069,Reduce Stock
HOUSEHOLD_2_089,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.48,0.1315934469350745,Reduce Stock
HOUSEHOLD_2_176,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.97,5.295297892875247,Increase Stock
HOUSEHOLD_2_273,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.24,1.2106076734889162,Reduce Stock
FOODS_3_107,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,3.584320947953764,Maintain Stock
HOUSEHOLD_1_333,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,0.8901443083432347,Reduce Stock
FOODS_3_702,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.0,21.909808815396232,Increase Stock
HOBBIES_1_306,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,13.98,0.7865625428158687,Reduce Stock
HOBBIES_1_189,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.48,11.829259237171728,Increase Stock
FOODS_3_818,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.483279417187975,Maintain Stock
FOODS_2_264,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.97,1.2422468058556495,Reduce Stock
FOODS_3_486,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,1.0642567336705215,Reduce Stock
HOBBIES_2_097,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,1.97,0.3149973354405085,Reduce Stock
HOUSEHOLD_2_036,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,0.9205709449390812,Reduce Stock
FOODS_2_027,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.64,0.2033028280145615,Reduce Stock
HOUSEHOLD_1_001,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.97,0.7308462528409452,Reduce Stock
HOUSEHOLD_2_345,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.597348312921826,Reduce Stock
FOODS_1_174,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.28,1.93535007699355,Reduce Stock
HOUSEHOLD_1_334,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.97,6.448546447984975,Increase Stock
FOODS_3_245,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,5.846213207949835,Increase Stock
HOUSEHOLD_1_193,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.42,1.592132694834946,Reduce Stock
HOBBIES_2_057,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,1.97,0.1177235177701507,Reduce Stock
FOODS_3_485,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.56,4.58361340072068,Maintain Stock
HOBBIES_2_098,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.88,0.5672218320279154,Reduce Stock
FOODS_3_526,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,5.049584085513244,Increase Stock
HOUSEHOLD_1_463,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.98,0.4680899717521841,Reduce Stock
FOODS_2_378,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.66,0.186703116980913,Reduce Stock
FOODS_1_097,FOODS,FOODS_1,CA_1,CA,2016-05-22,0.98,2.8825709766194736,Maintain Stock
HOUSEHOLD_2_472,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,8.48,0.5643644179043942,Reduce Stock
FOODS_1_045,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.78,3.233227219235714,Maintain Stock
HOUSEHOLD_2_420,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.64,0.4612754309158524,Reduce Stock
HOUSEHOLD_2_230,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.46,0.1315934469350745,Reduce Stock
HOBBIES_2_010,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.1404564863534312,Reduce Stock
FOODS_3_573,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,27.10104052720116,Increase Stock
FOODS_2_070,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.98,0.1177317675215124,Reduce Stock
HOUSEHOLD_2_305,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.47,0.5033847854674746,Reduce Stock
FOODS_1_214,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.14,1.3927722278543009,Reduce Stock
FOODS_3_391,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.9793255521101007,Reduce Stock
HOUSEHOLD_1_045,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.67,2.206185866379753,Maintain Stock
HOUSEHOLD_1_246,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.98,2.7505275602226127,Maintain Stock
FOODS_3_193,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,0.5643726676557558,Reduce Stock
HOUSEHOLD_1_387,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.88,2.4100332849271995,Maintain Stock
FOODS_3_054,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.94,5.26503791300982,Increase Stock
HOUSEHOLD_1_003,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,8.97,0.7946026046462197,Reduce Stock
HOUSEHOLD_1_249,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.97,0.941001882098637,Reduce Stock
FOODS_3_431,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,3.6598195314088144,Maintain Stock
HOUSEHOLD_2_092,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.3149973354405085,Reduce Stock
HOUSEHOLD_2_415,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.46,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_095,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.47,0.5133771557997102,Reduce Stock
FOODS_2_205,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,0.7293771641533286,Reduce Stock
HOBBIES_1_269,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.73,0.3527498681416532,Reduce Stock
FOODS_3_739,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.5,10.879497428653387,Increase Stock
HOUSEHOLD_2_235,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,7.47,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_380,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.27,0.6745095426573923,Reduce Stock
FOODS_1_138,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.68,1.7665611950677007,Reduce Stock
FOODS_3_159,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.4757471860533335,Reduce Stock
HOUSEHOLD_1_281,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,0.795617861614274,Reduce Stock
FOODS_2_065,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.0,2.037524930214785,Maintain Stock
FOODS_1_103,FOODS,FOODS_1,CA_1,CA,2016-05-22,4.27,2.0389511775632965,Maintain Stock
HOUSEHOLD_1_394,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.88,0.7107946933761075,Reduce Stock
FOODS_2_342,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.98,2.1713409887880912,Maintain Stock
HOUSEHOLD_1_499,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.88,0.8937496654754454,Reduce Stock
HOBBIES_1_050,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,10.98,1.106315551869003,Reduce Stock
HOBBIES_1_129,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.88,1.1867710982766988,Reduce Stock
FOODS_2_030,FOODS,FOODS_2,CA_1,CA,2016-05-22,4.48,3.153291833609277,Maintain Stock
HOUSEHOLD_2_270,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.5375793803204343,Reduce Stock
HOUSEHOLD_1_252,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.47,0.9597862278162032,Reduce Stock
FOODS_3_187,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,1.6733330390499266,Reduce Stock
FOODS_2_162,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.97,1.780348229328531,Reduce Stock
HOUSEHOLD_2_138,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.97,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_467,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,11.98,1.0701018297137923,Reduce Stock
FOODS_3_048,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.5,2.44287089934376,Maintain Stock
FOODS_2_374,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.0,2.7445340944846714,Maintain Stock
FOODS_3_567,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.74,1.6553033447937868,Reduce Stock
FOODS_3_285,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.25,4.5854784526128505,Maintain Stock
FOODS_2_129,FOODS,FOODS_2,CA_1,CA,2016-05-22,9.54,0.2966770996211011,Reduce Stock
HOUSEHOLD_2_171,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.87,0.8828294800923331,Reduce Stock
FOODS_3_814,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.88,2.7269657504621243,Maintain Stock
FOODS_3_705,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.88,1.754029910843643,Reduce Stock
HOBBIES_1_303,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,8.56,0.1499219325058435,Reduce Stock
HOUSEHOLD_1_005,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.97,1.0285489828135277,Reduce Stock
FOODS_3_429,FOODS,FOODS_3,CA_1,CA,2016-05-22,5.98,1.704165811102322,Reduce Stock
FOODS_3_112,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.372073161617828,Maintain Stock
HOUSEHOLD_1_328,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,1.923675633855748,Reduce Stock
HOBBIES_1_341,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.48,3.73035905957088,Maintain Stock
FOODS_3_666,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,1.4865263023008175,Reduce Stock
HOBBIES_2_016,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,4.97,0.2966688498697394,Reduce Stock
FOODS_3_491,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.6,14.551250885864558,Increase Stock
FOODS_2_268,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.76,0.8516616382595974,Reduce Stock
HOUSEHOLD_2_032,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,9.43,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_515,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.97,0.5790925222688,Reduce Stock
FOODS_1_001,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,0.754851454718842,Reduce Stock
FOODS_3_250,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,1.4502178147285514,Reduce Stock
HOUSEHOLD_2_478,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.94,0.2966688498697394,Reduce Stock
FOODS_1_039,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.48,0.6054981345551661,Reduce Stock
HOUSEHOLD_1_188,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.98,1.1867710982766988,Reduce Stock
FOODS_3_323,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,0.856677392472972,Reduce Stock
HOUSEHOLD_1_115,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,1.0355540772559635,Reduce Stock
HOUSEHOLD_1_153,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.97,2.2461450730761685,Maintain Stock
HOBBIES_2_092,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,4.97,0.3149973354405085,Reduce Stock
FOODS_3_631,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.78,1.6601890382950908,Reduce Stock
FOODS_2_130,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.58,2.3453589219446096,Maintain Stock
HOUSEHOLD_2_170,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.44,1.1548402321255298,Reduce Stock
FOODS_3_251,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.060707986856328,Maintain Stock
HOUSEHOLD_1_187,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,6.98,0.4703216741563524,Reduce Stock
HOBBIES_1_051,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.98,0.1499219325058435,Reduce Stock
HOBBIES_1_128,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,7.98,0.5066745656080069,Reduce Stock
FOODS_3_706,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,4.16164650404292,Maintain Stock
HOBBIES_1_302,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,2.88,0.1177235177701507,Reduce Stock
FOODS_1_104,FOODS,FOODS_1,CA_1,CA,2016-05-22,3.54,2.698142955904364,Maintain Stock
HOUSEHOLD_2_414,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.74,0.4078512884361301,Reduce Stock
FOODS_3_014,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.5542074648237971,Reduce Stock
HOUSEHOLD_1_253,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.47,0.3527498681416532,Reduce Stock
FOODS_3_186,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.28,0.65973524468036,Reduce Stock
FOODS_2_204,FOODS,FOODS_2,CA_1,CA,2016-05-22,1.0,4.703854834244024,Maintain Stock
HOUSEHOLD_1_428,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.97,0.2966688498697394,Reduce Stock
FOODS_2_064,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.28,0.1316016966864361,Reduce Stock
FOODS_3_324,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.0,18.311797628282505,Increase Stock
HOUSEHOLD_1_114,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.97,2.4436243517997784,Maintain Stock
FOODS_2_131,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.98,2.4310334836904293,Maintain Stock
HOUSEHOLD_2_169,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.517356449187766,Reduce Stock
HOUSEHOLD_1_395,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.88,1.2359836885419335,Reduce Stock
HOBBIES_1_342,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,19.96,0.8575729273970292,Reduce Stock
FOODS_3_114,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.68,1.8029202265902005,Reduce Stock
HOUSEHOLD_1_326,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.88,0.891875723332833,Reduce Stock
FOODS_3_665,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.6919133846153551,Reduce Stock
FOODS_3_047,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,0.9498731712683554,Reduce Stock
HOUSEHOLD_2_236,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,8.48,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_096,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.47,1.0972693086285032,Reduce Stock
HOBBIES_1_230,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.48,0.4703216741563524,Reduce Stock
FOODS_3_779,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,0.8155519255735617,Reduce Stock
HOBBIES_1_376,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,16.86,0.8490992777862493,Reduce Stock
FOODS_3_394,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.0791499860840914,Reduce Stock
FOODS_3_113,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.28,5.286341584001782,Increase Stock
HOUSEHOLD_1_327,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.98,5.158609326693892,Increase Stock
HOUSEHOLD_1_042,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.97,2.322861305040068,Maintain Stock
HOUSEHOLD_2_309,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.46,0.2966688498697394,Reduce Stock
FOODS_1_210,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.96,3.0897038838403024,Maintain Stock
HOBBIES_1_194,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,2.88,2.0986681101656988,Maintain Stock
FOODS_3_813,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.54,3.123696693358416,Maintain Stock
FOODS_3_492,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.0089206363333685,Reduce Stock
HOBBIES_2_091,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.4208719928986268,Reduce Stock
HOUSEHOLD_1_006,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,6.97,1.4074904023542254,Reduce Stock
HOUSEHOLD_1_538,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.48,1.8452915447505072,Reduce Stock
FOODS_2_303,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,0.4120172032316318,Reduce Stock
FOODS_1_178,FOODS,FOODS_1,CA_1,CA,2016-05-22,9.98,1.141819574593969,Reduce Stock
HOUSEHOLD_2_341,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.32,1.333634074114026,Reduce Stock
HOUSEHOLD_2_479,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.1315934469350745,Reduce Stock
FOODS_1_038,FOODS,FOODS_1,CA_1,CA,2016-05-22,9.94,0.9884888842307612,Reduce Stock
FOODS_3_428,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.5542074648237971,Reduce Stock
FOODS_2_269,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,1.4092211168878097,Reduce Stock
HOBBIES_2_017,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.5,0.7057743391291555,Reduce Stock
FOODS_3_566,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,27.922395782129364,Increase Stock
HOUSEHOLD_2_031,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.3710783537124223,Reduce Stock
HOUSEHOLD_1_081,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.98,0.8901443083432347,Reduce Stock
FOODS_3_355,FOODS,FOODS_3,CA_1,CA,2016-05-22,0.94,3.969580780816557,Maintain Stock
HOBBIES_1_193,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,7.98,0.8258938007846368,Reduce Stock
FOODS_1_096,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.74,0.8001386387663677,Reduce Stock
HOUSEHOLD_1_429,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.88,5.856421940715309,Increase Stock
FOODS_3_188,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.5375876300717959,Reduce Stock
HOUSEHOLD_1_152,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,9.98,0.3260980631766986,Reduce Stock
FOODS_3_286,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,1.09880448612835,Reduce Stock
HOUSEHOLD_1_079,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.47,2.1426383323735334,Maintain Stock
FOODS_3_357,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.64,0.8922513677704621,Reduce Stock
HOBBIES_2_063,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.9432072644288596,Reduce Stock
FOODS_3_520,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,0.8922513677704621,Reduce Stock
HOUSEHOLD_1_390,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.88,1.248296748883775,Reduce Stock
FOODS_3_050,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.28,0.1316016966864361,Reduce Stock
FOODS_3_629,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.98,0.8210011789907226,Reduce Stock
HOUSEHOLD_2_476,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,0.4810286113338585,Reduce Stock
FOODS_1_041,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.7597799868319008,Reduce Stock
HOBBIES_2_094,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,1.97,0.3320170897462103,Reduce Stock
HOBBIES_1_378,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.24,3.159994946341102,Maintain Stock
HOBBIES_1_304,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.98,0.3149973354405085,Reduce Stock
HOUSEHOLD_2_379,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.44,0.3320170897462103,Reduce Stock
FOODS_1_139,FOODS,FOODS_1,CA_1,CA,2016-05-22,0.98,4.478455495905998,Maintain Stock
HOBBIES_2_014,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.379941393130779,Reduce Stock
